orig_id,dest_id,shipments,dist,oinc,oarea,opop,odens,ocap,o65,ocoll,ogen,dinc,darea,dpop,ddens,d65,dcoll,dcap,tax,dregion,year
38,45,0,2251.416,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,18.4473,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1991
39,45,0,1051.432,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,13.31658,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1991
40,45,0,1936.944,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,17.9992,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1991
41,45,0,1587.283,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,19.64979,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1991
42,45,0,697.3172,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,17.29636,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1991
43,45,0,2228.217,33.328,.039598,6.187,156.2453,.112465,11,15.4,17.53938,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1991
44,45,0,2296.047,29.792,.009249,.563,60.87144,0,12,15.4,14.92416,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1991
45,45,294818.92,0,31.183,.066581,4.867,73.09893,2.258579,11.6,15.9,18.10399,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1991
46,45,0,1496.584,29.442,.054314,4.892,90.06886,.456722,13.4,12.1,18.0229,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1991
47,45,0,2085.532,20.795,.024087,1.793,74.43849,2.304,15.3,7.5,17.47108,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1991
48,45,0,723.2097,27.096,.097105,.454,4.675352,2.258579,10.9,13.1,11.19868,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1991
1,45,0,2035.062,23.597,.05075,4.041,79.62562,1.102672,13,10.1,18.03024,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
2,45,0,1690.893,21.147,.052075,2.351,45.14642,.834602,15,8.9,18.62572,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
3,45,0,1065.585,27.54,.113642,3.664,32.2416,2.258579,13.4,13.3,17.28103,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
4,45,250.00002,648.6353,35.798,.155973,29.76,190.8023,2.258579,10.6,15.3,18.85964,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
5,45,0,958.7654,30.14,.103729,3.294,31.75583,2.258579,10,18,16.50503,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
6,45,0,2370.818,41.721,.004845,3.287,678.4314,.439263,14.1,16.2,17.34972,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
7,45,0,2314.104,34.875,.001955,.666,340.6649,0,12.4,13.7,16.11718,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
8,45,0,2392.762,27.483,.053997,12.938,239.6059,.347235,18.6,12,17.31192,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
9,45,0,2179.472,29.021,.057919,6.478,111.8459,.400421,10.1,12.9,18.11468,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
10,45,0,1382.945,26.229,.055875,2.777,49.70022,.121515,15.5,11.7,17.08463,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
11,45,0,361.982,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,13.59865,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
12,45,0,1651.082,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,19.26032,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
13,45,0,1789.491,28.797,.03587,5.544,154.5581,6.426348,12.7,9.2,19.89063,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
14,45,0,1292.391,27.291,.081823,2.478,30.28488,2.258579,13.9,14.1,17.91966,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
15,45,7800.0062,1913.483,22.534,.039732,3.685,92.7464,.698978,12.7,8.1,18.24701,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
16,45,0,1891.763,21.949,.043566,4.22,96.86452,10.75009,11.3,10.5,19.34278,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
17,45,0,2410.979,36.952,.007838,6.016,767.5427,.130908,14,16.6,17.43226,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
18,45,0,2264.868,39.386,.009775,4.781,489.1049,.021288,11.1,15.6,17.12806,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
19,45,0,2434.067,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,15.2328,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
20,45,0,1720.37,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,19.33699,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
21,45,0,1256.715,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,17.12471,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
22,45,0,1546.518,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,19.12885,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
23,45,0,1907.739,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,18.08315,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
24,45,0,522.1543,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,14.83181,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
25,45,0,2254.311,26.647,.048718,6.629,136.0688,.076299,12.5,12,18.70356,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
26,45,0,961.248,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,12.66813,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
27,45,0,1147.097,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,17.25999,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
28,45,0,2367.263,36.329,.008969,1.109,123.6481,0,11.9,16.4,15.99429,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
29,45,0,2320.035,40.927,.007419,7.73,1041.919,27.93428,13.6,16,18.85584,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
30,45,0,1167.948,24.087,.121364,1.515,12.48311,.005929,11,12.1,13.37019,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
31,45,0,580.256,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,13.23782,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
32,45,0,2212.019,32.965,.047224,17.99,380.9504,1.2612,13.1,13.2,18.24013,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
33,45,0,1933.517,28.706,.040953,10.847,264.8646,2.982439,13.3,11.1,19.47605,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
34,45,0,1456.037,23.577,.068679,3.146,45.80731,2.536528,13.6,11.8,16.99017,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
35,45,2187936.8,186.88,27.25,.096002,2.842,29.60355,2.258579,13.8,13.6,16.86778,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
36,45,0,2163.637,29.069,.04482,11.882,265.1049,1.444129,15.8,11.3,19.11246,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
37,45,0,2426.089,32.181,.001045,1.003,959.8086,.101832,15.5,13.5,16.40526,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
38,45,0,2251.416,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,18.3778,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
39,45,0,1051.432,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,13.60737,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
40,45,0,1936.944,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,18.25121,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
41,45,0,1587.283,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,19.92741,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
42,45,0,697.3172,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,17.44068,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
43,45,0,2228.217,33.328,.039598,6.187,156.2453,.112465,11,15.4,17.44964,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
44,45,0,2296.047,29.792,.009249,.563,60.87144,0,12,15.4,15.43458,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
45,45,452828.07,0,31.183,.066581,4.867,73.09893,2.258579,11.6,15.9,18.16887,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
46,45,0,1496.584,29.442,.054314,4.892,90.06886,.456722,13.4,12.1,18.16593,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
47,45,0,2085.532,20.795,.024087,1.793,74.43849,2.304,15.3,7.5,17.74504,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
48,45,0,723.2097,27.096,.097105,.454,4.675352,2.258579,10.9,13.1,11.86568,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1992
1,45,0,2035.062,23.597,.05075,4.041,79.62562,1.102672,13,10.1,18.19989,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
2,45,0,1690.893,21.147,.052075,2.351,45.14642,.834602,15,8.9,18.6109,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
3,45,0,1065.585,27.54,.113642,3.664,32.2416,2.258579,13.4,13.3,17.7924,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
4,45,0,648.6353,35.798,.155973,29.76,190.8023,2.258579,10.6,15.3,19.37004,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
5,45,0,958.7654,30.14,.103729,3.294,31.75583,2.258579,10,18,16.736,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
6,45,0,2370.818,41.721,.004845,3.287,678.4314,.439263,14.1,16.2,17.42962,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
7,45,0,2314.104,34.875,.001955,.666,340.6649,0,12.4,13.7,16.69976,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
8,45,0,2392.762,27.483,.053997,12.938,239.6059,.347235,18.6,12,17.25075,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
9,45,0,2179.472,29.021,.057919,6.478,111.8459,.400421,10.1,12.9,18.01346,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
10,45,0,1382.945,26.229,.055875,2.777,49.70022,.121515,15.5,11.7,17.23384,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
11,45,0,361.982,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,13.6703,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
12,45,250.00002,1651.082,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,19.18142,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
13,45,0,1789.491,28.797,.03587,5.544,154.5581,6.426348,12.7,9.2,20.01583,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
14,45,0,1292.391,27.291,.081823,2.478,30.28488,2.258579,13.9,14.1,17.83781,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
15,45,0,1913.483,22.534,.039732,3.685,92.7464,.698978,12.7,8.1,18.269,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
16,45,0,1891.763,21.949,.043566,4.22,96.86452,10.75009,11.3,10.5,18.69055,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
17,45,0,2410.979,36.952,.007838,6.016,767.5427,.130908,14,16.6,17.3586,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
18,45,0,2264.868,39.386,.009775,4.781,489.1049,.021288,11.1,15.6,17.85357,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
19,45,0,2434.067,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,15.23506,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
20,45,0,1720.37,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,19.28,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
21,45,0,1256.715,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,17.06852,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
22,45,0,1546.518,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,18.18628,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
23,45,0,1907.739,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,19.37599,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
24,45,0,522.1543,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,14.54987,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
25,45,0,2254.311,26.647,.048718,6.629,136.0688,.076299,12.5,12,18.64672,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
26,45,0,961.248,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,12.73997,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
27,45,0,1147.097,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,17.49413,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
28,45,0,2367.263,36.329,.008969,1.109,123.6481,0,11.9,16.4,16.07069,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
29,45,0,2320.035,40.927,.007419,7.73,1041.919,27.93428,13.6,16,18.78808,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
30,45,0,1167.948,24.087,.121364,1.515,12.48311,.005929,11,12.1,13.48744,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
31,45,0,580.256,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,13.15071,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
32,45,0,2212.019,32.965,.047224,17.99,380.9504,1.2612,13.1,13.2,18.4407,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
33,45,0,1933.517,28.706,.040953,10.847,264.8646,2.982439,13.3,11.1,19.53212,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
34,45,0,1456.037,23.577,.068679,3.146,45.80731,2.536528,13.6,11.8,17.42611,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
35,45,48271.147,186.88,27.25,.096002,2.842,29.60355,2.258579,13.8,13.6,16.86476,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
36,45,0,2163.637,29.069,.04482,11.882,265.1049,1.444129,15.8,11.3,19.4948,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
37,45,0,2426.089,32.181,.001045,1.003,959.8086,.101832,15.5,13.5,16.51375,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
38,45,0,2251.416,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,18.71056,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
39,45,0,1051.432,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,13.51762,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
40,45,0,1936.944,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,18.0187,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
41,45,0,1587.283,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,19.8075,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
42,45,0,697.3172,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,17.59637,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
43,45,0,2228.217,33.328,.039598,6.187,156.2453,.112465,11,15.4,17.49622,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
44,45,0,2296.047,29.792,.009249,.563,60.87144,0,12,15.4,15.32019,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
45,45,334404.63,0,31.183,.066581,4.867,73.09893,2.258579,11.6,15.9,17.97924,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
46,45,0,1496.584,29.442,.054314,4.892,90.06886,.456722,13.4,12.1,18.44438,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
47,45,0,2085.532,20.795,.024087,1.793,74.43849,2.304,15.3,7.5,17.83751,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
48,45,0,723.2097,27.096,.097105,.454,4.675352,2.258579,10.9,13.1,11.77009,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1993
1,45,0,2035.062,23.597,.05075,4.041,79.62562,1.102672,13,10.1,18.11832,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
2,45,0,1690.893,21.147,.052075,2.351,45.14642,.834602,15,8.9,18.75342,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
3,45,0,1065.585,27.54,.113642,3.664,32.2416,2.258579,13.4,13.3,17.51597,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
4,45,68.000034,648.6353,35.798,.155973,29.76,190.8023,2.258579,10.6,15.3,18.33639,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
5,45,0,958.7654,30.14,.103729,3.294,31.75583,2.258579,10,18,16.63934,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
6,45,0,2370.818,41.721,.004845,3.287,678.4314,.439263,14.1,16.2,17.36561,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
7,45,0,2314.104,34.875,.001955,.666,340.6649,0,12.4,13.7,16.63808,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
8,45,0,2392.762,27.483,.053997,12.938,239.6059,.347235,18.6,12,17.04403,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
9,45,0,2179.472,29.021,.057919,6.478,111.8459,.400421,10.1,12.9,17.98102,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
10,45,0,1382.945,26.229,.055875,2.777,49.70022,.121515,15.5,11.7,17.54469,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
11,45,0,361.982,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,13.62128,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
12,45,0,1651.082,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,19.1489,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
13,45,0,1789.491,28.797,.03587,5.544,154.5581,6.426348,12.7,9.2,19.3689,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
14,45,0,1292.391,27.291,.081823,2.478,30.28488,2.258579,13.9,14.1,17.8996,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
15,45,0,1913.483,22.534,.039732,3.685,92.7464,.698978,12.7,8.1,18.08435,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
16,45,0,1891.763,21.949,.043566,4.22,96.86452,10.75009,11.3,10.5,18.1718,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
17,45,0,2410.979,36.952,.007838,6.016,767.5427,.130908,14,16.6,17.506,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
18,45,0,2264.868,39.386,.009775,4.781,489.1049,.021288,11.1,15.6,17.49651,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
19,45,0,2434.067,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,15.29789,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
20,45,0,1720.37,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,19.36432,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
21,45,0,1256.715,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,17.07512,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
22,45,0,1546.518,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,18.44036,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
23,45,0,1907.739,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,17.52148,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
24,45,0,522.1543,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,14.7595,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
25,45,0,2254.311,26.647,.048718,6.629,136.0688,.076299,12.5,12,18.61903,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
26,45,0,961.248,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,13.19534,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
27,45,0,1147.097,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,17.81526,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
28,45,0,2367.263,36.329,.008969,1.109,123.6481,0,11.9,16.4,16.20092,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
29,45,0,2320.035,40.927,.007419,7.73,1041.919,27.93428,13.6,16,18.43499,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
30,45,0,1167.948,24.087,.121364,1.515,12.48311,.005929,11,12.1,13.15151,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
31,45,0,580.256,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,13.03842,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
32,45,0,2212.019,32.965,.047224,17.99,380.9504,1.2612,13.1,13.2,18.49094,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
33,45,0,1933.517,28.706,.040953,10.847,264.8646,2.982439,13.3,11.1,19.56609,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
34,45,0,1456.037,23.577,.068679,3.146,45.80731,2.536528,13.6,11.8,17.25433,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
35,45,2626.0006,186.88,27.25,.096002,2.842,29.60355,2.258579,13.8,13.6,17.09146,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
36,45,0,2163.637,29.069,.04482,11.882,265.1049,1.444129,15.8,11.3,19.42788,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
37,45,0,2426.089,32.181,.001045,1.003,959.8086,.101832,15.5,13.5,16.80292,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
38,45,0,2251.416,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,18.56437,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
39,45,0,1051.432,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,13.72258,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
40,45,0,1936.944,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,18.25376,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
41,45,0,1587.283,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,19.34715,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
42,45,6960.004,697.3172,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,16.31322,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
43,45,0,2228.217,33.328,.039598,6.187,156.2453,.112465,11,15.4,17.54767,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
44,45,0,2296.047,29.792,.009249,.563,60.87144,0,12,15.4,14.31772,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
45,45,431471.91,0,31.183,.066581,4.867,73.09893,2.258579,11.6,15.9,16.47787,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
46,45,0,1496.584,29.442,.054314,4.892,90.06886,.456722,13.4,12.1,18.43161,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
47,45,0,2085.532,20.795,.024087,1.793,74.43849,2.304,15.3,7.5,17.9629,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
48,45,0,723.2097,27.096,.097105,.454,4.675352,2.258579,10.9,13.1,11.23672,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1994
1,45,0,2035.062,23.597,.05075,4.041,79.62562,1.102672,13,10.1,18.03502,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1995
2,45,0,1690.893,21.147,.052075,2.351,45.14642,.834602,15,8.9,17.99361,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1995
3,45,0,1065.585,27.54,.113642,3.664,32.2416,2.258579,13.4,13.3,17.93613,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1995
4,45,33821.11,648.6353,35.798,.155973,29.76,190.8023,2.258579,10.6,15.3,18.52294,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1995
5,45,0,958.7654,30.14,.103729,3.294,31.75583,2.258579,10,18,16.61862,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1995
6,45,0,2370.818,41.721,.004845,3.287,678.4314,.439263,14.1,16.2,17.43542,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1995
7,45,0,2314.104,34.875,.001955,.666,340.6649,0,12.4,13.7,16.83846,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1995
8,45,0,2392.762,27.483,.053997,12.938,239.6059,.347235,18.6,12,16.84146,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1995
9,45,0,2179.472,29.021,.057919,6.478,111.8459,.400421,10.1,12.9,17.70157,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1995
10,45,0,1382.945,26.229,.055875,2.777,49.70022,.121515,15.5,11.7,17.63917,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1995
11,45,0,361.982,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,13.44912,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1995
12,45,250.00002,1651.082,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,18.9129,31.183,.066581,4.867,73.09893,11.6,15.9,2.258579,0,"west",1995
